EAN,Name,Price,Link,image
8445000027084,Mirplay behandelstoel Joanne,"€1.210,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/mirplay-behandelstoel-joanne,www.kappersleverancier.nl/cdn/shop/products/joanne--scaled_512x512.jpg?v=1632903780
No barcode found,Mirplay Behandelstoel Eva,"€1.089,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/mirplay-behandelstoel-eva,www.kappersleverancier.nl/cdn/shop/products/Eva1_512x512.jpg?v=1632903323
No barcode found,Spa behandelstoel 1102,"€1.199,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/spa-behandelstoel-1102,www.kappersleverancier.nl/cdn/shop/files/1102_1_512x512.jpg?v=1699521727
No barcode found,Spa behandelstoel 1101,"€1.199,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/spa-1101,www.kappersleverancier.nl/cdn/shop/files/1101_1_512x512.jpg?v=1699521557
8445000008724,Mirplay Massagetafel Olga,"€605,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/mirplay-massagetafel-olga,www.kappersleverancier.nl/cdn/shop/products/olga--scaled_512x512.jpg?v=1680693343
No barcode found,Spa 2 behandelstoel 1103,"€1.999,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/spa-2-behandelstoel-1103,www.kappersleverancier.nl/cdn/shop/files/1103_11_512x512.jpg?v=1699521790
No barcode found,Beauty tafel 1158,"€699,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/beauty-tafel-1158,www.kappersleverancier.nl/cdn/shop/files/1158_1_512x512.jpg?v=1699521263
No barcode found,Beauty tafel 1154,"€799,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/beauty-tafel-1154,www.kappersleverancier.nl/cdn/shop/files/1154_1_512x512.jpg?v=1699520985
8445000020184,Mirplay Behandelstoel Mary,"€1.064,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/mirplay-behandelstoel-mary,www.kappersleverancier.nl/cdn/shop/files/mary-6_512x512.jpg?v=1685695382
8445000014459,Mirplay Behandelstoel Cecil,"€1.694,99",https://www.kappersleverancier.nl/collections/salon-apparatuur/products/mirplay-behandelstoel-cecil,www.kappersleverancier.nl/cdn/shop/files/cecil-2_512x512.jpg?v=1685694865
8682035084570,Shaver Cleaner 3 in 1,"€5,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/shaver-cleaner-3-in-1,www.kappersleverancier.nl/cdn/shop/products/cleaner_512x512.png?v=1625867666
No barcode found,Finger Fade Brush,"€5,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/fade-brush,www.kappersleverancier.nl/cdn/shop/products/finger-brush_500x500.jpg?v=1625867186
43917006079,Wahl Premium Opzetkammen set,"€17,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/premium-opzetkammen-set,www.kappersleverancier.nl/cdn/shop/products/premim_512x472.jpg?v=1625867687
4015110004530,Wahl Beret Snijmes Snijkop Blade,"€35,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/beret-snijmes-snijkop-blade,www.kappersleverancier.nl/cdn/shop/products/beret_500x500.jpg?v=1625867686
43917034218,Wahl Premium Cutting Guides #1-8 Incl. Organizer Opzetkammen set,"€39,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/wahl-premium-cutting-guides-1-8-incl-organizer-opzetkammen-set,www.kappersleverancier.nl/cdn/shop/files/aa_816dedfd-e279-4e94-95f0-3789d22c369f_512x331.png?v=1707717761
8680140106637,Gouden opzetstuk 0.5mm opzetkam,"€4,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/gouden-opzetstuk-0-5mm-opzetkam,www.kappersleverancier.nl/cdn/shop/files/gold_984b3555-7635-42c4-a70f-96627417840f_512x512.jpg?v=1704454184
5025232889143,Panasonic Tondeuse Snijkop Replacement Blade WER9920Y,"€54,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/panasonic-tondeuse-snijkop-replacement-blade-wer9920y,www.kappersleverancier.nl/cdn/shop/files/panasonic_1_512x591.jpg?v=1687780142
40102045707,Andis T-Outliner Cordless Blade Snijkop Snijblad,"€41,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/andis-t-outliner-cordless-blade-snijkop-snijblad,www.kappersleverancier.nl/cdn/shop/products/snijblad_512x512.png?v=1625867668
5037127009581,Wahl Balding Snijkop Snijmes Blade,"€39,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/wahl-balding-snijkop-snijmes-blade,www.kappersleverancier.nl/cdn/shop/files/balding_e5a8d4cf-35b4-4856-850b-91f4a21e1cc8_512x512.jpg?v=1708593772
43917222806,Wahl Wedge Snijkop Snijmes Blade,"€39,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/wedge-snijkop-snijmes-blade,www.kappersleverancier.nl/cdn/shop/files/wedge_b2fba22a-abaa-47cb-814a-8f2091418a13_512x512.jpg?v=1708594085
43917005843,Wahl Surgical Magic Clip en Senior Snijmes,"€38,99",https://www.kappersleverancier.nl/collections/tondeuse-accessoires/products/wahl-surgical-magic-clip-en-senior-snijmes,www.kappersleverancier.nl/cdn/shop/files/Surgical_512x512.png?v=1720012022
8681665066277,Nekpapier Halskraag Kapper,"€5,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nekpapier-5-rollen,www.kappersleverancier.nl/cdn/shop/products/nekpapier-nishman_512x656.png?v=1625867408
4015110008583,Wahl Blade Ice,"€9,59",https://www.kappersleverancier.nl/collections/kappersproducten/products/blade-ice,www.kappersleverancier.nl/cdn/shop/products/bladeice_512x512.jpg?v=1625867462
8680678830837,Morfose Oxydant Cream 4000ml,"€14,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/oxidant-cream,www.kappersleverancier.nl/cdn/shop/products/morfose-oxidant-cream_512x651.jpg?v=1625867381
5412058184987,Extreme Mist Waterspuit Kapper,"€5,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/extreme-mist-waterspuit-kapper,www.kappersleverancier.nl/cdn/shop/products/sibel-verstuiver_512x512.jpg?v=1625867190
40102127502,Andis Cool Care Spray,"€14,49",https://www.kappersleverancier.nl/collections/kappersproducten/products/cool-care-spray,www.kappersleverancier.nl/cdn/shop/products/andis-cool-care-plus_512x512.png?v=1625868127
4260450260003,Femmas Haar verf diverse kleuren,"€4,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/haarverf-diverse-kleuren,www.kappersleverancier.nl/cdn/shop/products/haarverf-femmas_512x512.jpg?v=1625867308
5412058191787,Kappers spiegel,"€15,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/kappersspiegel,www.kappersleverancier.nl/cdn/shop/products/kappersspiegel_500x500.jpg?v=1625867181
840302411087,Nekkraag wegwerp op rol 5 stuks Zwart Nekpapier,"€7,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nekkraag-wegwerp-op-rol-5-stuks-zwart-nekpapier,www.kappersleverancier.nl/cdn/shop/files/nekpapier_512x591.jpg?v=1686311543
17209298,Zwarte Nitrile Handschoenen Poedervij,"€8,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nitril-handschoenen,www.kappersleverancier.nl/cdn/shop/products/handschoenen-latex-zwart_512x512.png?v=1625867407
8682035081340,Fade Brush Large,"€5,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/fade-brush-small,www.kappersleverancier.nl/cdn/shop/products/Fade_512x512.png?v=1646394414
5412058137358,Sibel Talk Nekkwast Nek & Dry,"€4,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nekkwast-86519468,www.kappersleverancier.nl/cdn/shop/products/nano-borstel_512x683.jpg?v=1625867446
40102124990,Andis Clipper Comb,"€5,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/clipper-comb,www.kappersleverancier.nl/cdn/shop/products/andis-comb-3-kleuren_512x512.jpg?v=1625868139
8682035087236,Razor Blade Disposal Case,"€4,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/razor-blade-disposal-case,www.kappersleverancier.nl/cdn/shop/products/razor-blade-disposal-case_512x796.jpg?v=1625867560
8008981034764,Pincet,"€2,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/pincet,www.kappersleverancier.nl/cdn/shop/products/pinc_512x512.jpg?v=1625867716
6935481371339-1,JRL Watersprayer Spray Bottle,"€5,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/watersprayer,www.kappersleverancier.nl/cdn/shop/files/jrl_adbb9eb0-3080-4420-b1bc-037de9ac5784_512x512.png?v=1697548376
6935481320856,JRL Classic Styling Cape,"€18,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/schort-106901493,www.kappersleverancier.nl/cdn/shop/products/5546_JRL_classic_styling_cape_512x512.jpg?v=1680174785
40102121081,Andis Clipper Oil / Tondeuse olie,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/clipper-oil-105531243,www.kappersleverancier.nl/cdn/shop/products/andis-clipper-oil_512x512.jpg?v=1625867183
17922516113,Desinfectie Concentraat 473ml,"€12,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/desinfectie-concentraat,www.kappersleverancier.nl/cdn/shop/products/barbicide-concentraat_512x592.jpg?v=1625867405
8682035084303,Premium Fade Brush,"€6,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/premium-fade-brush,www.kappersleverancier.nl/cdn/shop/products/Fade1_512x512.png?v=1646394780
8682035083337,Nishman Premium Nek kwast,"€5,90",https://www.kappersleverancier.nl/collections/kappersproducten/products/nishman-premium-nekkwast,www.kappersleverancier.nl/cdn/shop/products/neck_512x512.png?v=1646394093
No barcode found,Waterspray LV,"€2,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/waterspray-lv,www.kappersleverancier.nl/cdn/shop/products/water-spray-lv_512x512.png?v=1625867301
8445000008717,Mirplay Barbier Vloermat Floor mat Layla,"€99,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/barbier-vloermat-floor-mat,www.kappersleverancier.nl/cdn/shop/products/mat5_512x512.jpg?v=1698227927
5412058205767,Anti Slip-Mat,"€18,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/anti-slip-mat,www.kappersleverancier.nl/cdn/shop/products/barburys-mat_500x500.jpg?v=1625867309
8682035081357,Nishman Premium Nek kwast,"€4,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/shaving-brush,www.kappersleverancier.nl/cdn/shop/files/nek_512x512.png?v=1706705248
No barcode found,Tondeuse Kam,"€4,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/tondeuse-kam-1,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-kam-270_450x600.jpg?v=1625867369
6935481346115,JRL Professional Gorilla Hair Clips,"€6,59",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-professional-gorilla-hair-clips,www.kappersleverancier.nl/cdn/shop/files/clip2_512x512.jpg?v=1710263841
No barcode found,Barber Neck Strip Dispenser,"€8,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/barber-neck-strip-dispenser,www.kappersleverancier.nl/cdn/shop/products/nish-man-nekpapier-dispenser_512x512.png?v=1625867177
6935481345064,JRL Neck Duster Nek kwast,"€7,49",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-neckduster-nek-kwast,www.kappersleverancier.nl/cdn/shop/files/neck_8c4f042a-0619-4754-a1b9-526bee998463_512x512.png?v=1697554099
No barcode found,Haarkam,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/tondeuse-kam,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-kam-460_450x600.jpg?v=1625867243
8684302000603,Chest Holster Premium Houder Apron Pusat Barber Shield,"€34,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/chest-holster-premium-houder-apron,www.kappersleverancier.nl/cdn/shop/files/22_10a3a81a-cd6d-4d1d-84fc-a2f32c4b54e0_512x462.png?v=1704455216
7392907479304,JRL Barber Stationary Magnetic Mat,"€34,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-barber-stationary-mat-6-magnets,www.kappersleverancier.nl/cdn/shop/files/jrlmat_512x417.png?v=1704459990
17922564213,"Desinfectie Concentraat 1,9L","€29,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/desinfectie-concentraat-19l,www.kappersleverancier.nl/cdn/shop/products/barbicide-19l_500x500.jpg?v=1625867088
17922721319,Clippercide 4 in 1 Tondeusespray,"€9,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/clippercide-4-in-1-tondeusespray,www.kappersleverancier.nl/cdn/shop/products/clipper_266x512.jpg?v=1625867406
7332832001904,Trimmercide Blade Spray 400ml,"€7,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/trimmercide-blade-spray-400ml,www.kappersleverancier.nl/cdn/shop/files/trim_512x683.jpg?v=1701267823
No barcode found,Nishman Kapper Schort Zwart en Wit,"€14,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/schort-106660913,www.kappersleverancier.nl/cdn/shop/products/nish-man-schort_512x512.jpg?v=1625867219
No barcode found,Nekborstel,"€4,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nekborstel,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-neck-brush_512x512.jpg?v=1625867191
7392907914102,JRL Large Premium Backpack Rugzak,"€59,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-large-premium-backpack,www.kappersleverancier.nl/cdn/shop/files/9141_JRL_tool_backpack_512x512.jpg?v=1687353334
8690636060343,Antistatic Carbon Comb,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/antistatic-carbon-comb,www.kappersleverancier.nl/cdn/shop/products/rodeo-kam_512x669.jpg?v=1625868135
No barcode found,Tondeuse Kam 02,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/tondeuse-kam-02,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-kam-457_450x600.jpg?v=1625867375
No barcode found,Premium Schort,"€17,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/premium-schort,www.kappersleverancier.nl/cdn/shop/products/schort_512x512.png?v=1646395076
No barcode found,Premium Beard Brush,"€6,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/premium-beard-brush,www.kappersleverancier.nl/cdn/shop/products/brush1_512x512.png?v=1646394613
No barcode found,Knipkam 451,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/knipkam-110869188,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-kam-451_450x600.jpg?v=1625867244
4015110017486,Wahl Nek borstel kwast,"€9,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/wahl-nek-borstel-kwast,www.kappersleverancier.nl/cdn/shop/files/0093-6090_512x776.jpg?v=1708334049
6935481346160,JRL Styling Set Kammenset 5 Stuks,"€22,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-styling-set-kammenset-5-stuks,www.kappersleverancier.nl/cdn/shop/files/jrlcomb_512x512.jpg?v=1706870824
No barcode found,Trend Design Kaplaken Barber Zwart Cape,"€15,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/trend-design-kaplaken-barber-zwart-cape,www.kappersleverancier.nl/cdn/shop/files/kaplaken_512x512.jpg?v=1697026149
No barcode found,Nishman Premium Kapper Schort Zwart,"€14,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/schort,www.kappersleverancier.nl/cdn/shop/files/cape1_512x512.png?v=1706705505
No barcode found,Watersprayer Spray Bottle Barber,"€5,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/watersprayer-whisky-spray-bottle,www.kappersleverancier.nl/cdn/shop/files/ff_512x512.jpg?v=1687174835
6935481323017,JRL Eco-friendly Cutting Cape Kapmantel,"€18,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-eco-friendly-cutting-cape-kapmantel,www.kappersleverancier.nl/cdn/shop/files/jrlcape_512x512.jpg?v=1710414703
No barcode found,Premium Barber One Cape Schort,"€24,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/premium-barber-one-cape-schort,www.kappersleverancier.nl/cdn/shop/products/image_5e2bf121-3868-44ec-a40e-1577843669c0_501x501.jpg?v=1657202159
8008981005351,Kiepe Eco Line 535,"€3,59",https://www.kappersleverancier.nl/collections/kappersproducten/products/knipkam,www.kappersleverancier.nl/cdn/shop/products/kiepe-535_512x512.jpg?v=1625867441
No barcode found,Stylingkam 456,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/stylingkam-110869296,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-kam-456_450x600.jpg?v=1625867246
No barcode found,Knipkam 450,"€3,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/knipkam-110869249,www.kappersleverancier.nl/cdn/shop/products/nano-absolute-kam-450_450x600.jpg?v=1625867245
6935481300766,JRL Premium Double Sided Hair & Beard Brush,"€8,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/jrl-premium-double-sided-hair-beard-brush,www.kappersleverancier.nl/cdn/shop/files/brush4_512x512.jpg?v=1710262583
No barcode found,Premium Schort no 2,"€17,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/premium-schort-no-3,www.kappersleverancier.nl/cdn/shop/products/schort2_0dd114d5-05d5-4716-9425-daed1b7c8173_512x512.png?v=1646395503
8682035082156,Nishman Disposable Towel 100pcs,"€19,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/nishman-disposable-towel-100pcs,www.kappersleverancier.nl/cdn/shop/files/towel_512x539.jpg?v=1698309065
3030050187762,Babyliss Pro Large Premium Backpack Grooming Bag BBARB1PKCE,"€99,99",https://www.kappersleverancier.nl/collections/kappersproducten/products/babyliss-pro-large-premium-backpack-grooming-bag-bbarb1pkce,www.kappersleverancier.nl/cdn/shop/files/BB_512x512.jpg?v=1698238373
